_unit_id,_created_at,_id,_started_at,rewire_id,text,does_the_text_contain_hate_speech
3236293454,03/07/2022 11:13,6340598918,03/07/2022 11:12,kenya2022_english-1918,[USER] Mungu apewe sifa raila should go back to where he belongs,non-hateful
3236293454,03/08/2022 16:38,6341946256,03/08/2022 16:38,kenya2022_english-1918,[USER] Mungu apewe sifa raila should go back to where he belongs,non-hateful
3236293454,03/08/2022 17:43,6342011554,03/08/2022 17:42,kenya2022_english-1918,[USER] Mungu apewe sifa raila should go back to where he belongs,non-hateful
3236293456,03/07/2022 13:40,6340712113,03/07/2022 13:39,kenya2022_english-1919,[USER] Russia is gonna leave United States in ruins..mark this fellas.,non-hateful
3236293456,03/08/2022 18:27,6342079487,03/08/2022 18:26,kenya2022_english-1919,[USER] Russia is gonna leave United States in ruins..mark this fellas.,non-hateful
3236293456,03/08/2022 19:58,6342168542,03/08/2022 19:58,kenya2022_english-1919,[USER] Russia is gonna leave United States in ruins..mark this fellas.,non-hateful
3236293458,03/07/2022 9:24,6340533197,03/07/2022 9:22,kenya2022_english-1920,RT [USER]: This is disgusting! #RacistEU,non-hateful
3236293458,03/08/2022 13:01,6341744636,03/08/2022 12:59,kenya2022_english-1920,RT [USER]: This is disgusting! #RacistEU,hateful
3236293458,03/08/2022 13:01,6341745108,03/08/2022 13:00,kenya2022_english-1920,RT [USER]: This is disgusting! #RacistEU,non-hateful
3236293462,03/07/2022 13:47,6340717669,03/07/2022 13:47,kenya2022_english-1921,[USER] Try telling uda followers the truth and they will sacrifice you!,non-hateful
3236293462,03/08/2022 18:49,6342099618,03/08/2022 18:49,kenya2022_english-1921,[USER] Try telling uda followers the truth and they will sacrifice you!,non-hateful
3236293462,03/08/2022 20:10,6342179852,03/08/2022 20:09,kenya2022_english-1921,[USER] Try telling uda followers the truth and they will sacrifice you!,non-hateful
3236293464,03/07/2022 7:58,6340490581,03/07/2022 7:57,kenya2022_english-1922,[USER] [USER] This tribal bigot busy simulating hate is not even in the meeting.,non-hateful
3236293464,03/07/2022 13:35,6340708657,03/07/2022 13:34,kenya2022_english-1922,[USER] [USER] This tribal bigot busy simulating hate is not even in the meeting.,non-hateful
3236293464,03/07/2022 15:40,6340804890,03/07/2022 15:36,kenya2022_english-1922,[USER] [USER] This tribal bigot busy simulating hate is not even in the meeting.,non-hateful
3236293466,03/07/2022 15:07,6340773341,03/07/2022 15:06,kenya2022_english-1923,[USER] [USER] Better to die in Europe than starve in Africa 😂,non-hateful
3236293466,03/09/2022 8:24,6342644285,03/09/2022 8:23,kenya2022_english-1923,[USER] [USER] Better to die in Europe than starve in Africa 😂,non-hateful
3236293466,03/09/2022 8:30,6342649249,03/09/2022 8:27,kenya2022_english-1923,[USER] [USER] Better to die in Europe than starve in Africa 😂,hateful
3236293468,03/07/2022 7:21,6340468285,03/07/2022 7:20,kenya2022_english-1924,[USER] [USER] The truth is a house Negro will not see.,hateful
3236293468,03/07/2022 12:45,6340668985,03/07/2022 12:44,kenya2022_english-1924,[USER] [USER] The truth is a house Negro will not see.,hateful
3236293468,03/07/2022 15:03,6340770407,03/07/2022 15:02,kenya2022_english-1924,[USER] [USER] The truth is a house Negro will not see.,hateful
3236293470,03/07/2022 11:03,6340591910,03/07/2022 11:01,kenya2022_english-1925,[USER] Very stupid thoughts- very evil person- no wonder you are never settled,non-hateful
3236293470,03/08/2022 16:20,6341929951,03/08/2022 16:19,kenya2022_english-1925,[USER] Very stupid thoughts- very evil person- no wonder you are never settled,non-hateful
3236293470,03/08/2022 16:59,6341969088,03/08/2022 16:58,kenya2022_english-1925,[USER] Very stupid thoughts- very evil person- no wonder you are never settled,non-hateful
3236293472,03/07/2022 10:04,6340555013,03/07/2022 10:00,kenya2022_english-1926,[USER] [USER] [USER] Hitler was right.,non-hateful
3236293472,03/08/2022 14:12,6341820053,03/08/2022 14:11,kenya2022_english-1926,[USER] [USER] [USER] Hitler was right.,non-hateful
3236293472,03/08/2022 14:14,6341822129,03/08/2022 14:14,kenya2022_english-1926,[USER] [USER] [USER] Hitler was right.,non-hateful
3236293475,03/07/2022 8:50,6340515062,03/07/2022 8:49,kenya2022_english-1927,[USER] For a Grand Mullah this sounds too silly!,non-hateful
3236293475,03/08/2022 12:30,6341710143,03/08/2022 12:29,kenya2022_english-1927,[USER] For a Grand Mullah this sounds too silly!,non-hateful
3236293475,03/08/2022 12:32,6341712687,03/08/2022 12:31,kenya2022_english-1927,[USER] For a Grand Mullah this sounds too silly!,non-hateful
3236293476,03/07/2022 10:12,6340560275,03/07/2022 10:05,kenya2022_english-1928,[USER] It's far better than police taking orders from Sudi,non-hateful
3236293476,03/08/2022 14:17,6341825471,03/08/2022 14:17,kenya2022_english-1928,[USER] It's far better than police taking orders from Sudi,non-hateful
3236293476,03/08/2022 14:19,6341826932,03/08/2022 14:18,kenya2022_english-1928,[USER] It's far better than police taking orders from Sudi,non-hateful
3236293477,03/07/2022 13:53,6340721302,03/07/2022 13:52,kenya2022_english-1929,[USER] Sometimes I just hate diplomacy....,non-hateful
3236293477,03/08/2022 20:20,6342187788,03/08/2022 20:20,kenya2022_english-1929,[USER] Sometimes I just hate diplomacy....,non-hateful
3236293477,03/08/2022 20:21,6342188150,03/08/2022 20:20,kenya2022_english-1929,[USER] Sometimes I just hate diplomacy....,non-hateful
3236293478,03/07/2022 14:27,6340746522,03/07/2022 14:26,kenya2022_english-1930,[USER] you won't change anything in Makueni.. the place is wipernated,non-hateful
3236293478,03/09/2022 4:33,6342448382,03/09/2022 4:32,kenya2022_english-1930,[USER] you won't change anything in Makueni.. the place is wipernated,non-hateful
3236293478,03/09/2022 6:53,6342549879,03/09/2022 6:35,kenya2022_english-1930,[USER] you won't change anything in Makueni.. the place is wipernated,non-hateful
3236293479,03/07/2022 9:36,6340539688,03/07/2022 9:34,kenya2022_english-1931,RT [USER]: The disadvantage of Russia is not having enough propaganda machinery. 😂,non-hateful
3236293479,03/08/2022 13:30,6341777839,03/08/2022 13:29,kenya2022_english-1931,RT [USER]: The disadvantage of Russia is not having enough propaganda machinery. 😂,non-hateful
3236293479,03/08/2022 13:31,6341778413,03/08/2022 13:30,kenya2022_english-1931,RT [USER]: The disadvantage of Russia is not having enough propaganda machinery. 😂,non-hateful
3236293481,03/07/2022 9:14,6340527329,03/07/2022 9:10,kenya2022_english-1932,"[USER] A team of looters, thieves and myopic idea less morons",non-hateful
3236293481,03/08/2022 12:48,6341730531,03/08/2022 12:47,kenya2022_english-1932,"[USER] A team of looters, thieves and myopic idea less morons",hateful
3236293481,03/08/2022 12:54,6341737467,03/08/2022 12:47,kenya2022_english-1932,"[USER] A team of looters, thieves and myopic idea less morons",hateful
3236293483,03/07/2022 14:49,6340761709,03/07/2022 14:46,kenya2022_english-1933,[USER] [USER] Fish eaters knows how to differentiate Chinese fish from the local one.Just concentrate on your mursik,non-hateful
3236293483,03/09/2022 7:37,6342589538,03/09/2022 7:31,kenya2022_english-1933,[USER] [USER] Fish eaters knows how to differentiate Chinese fish from the local one.Just concentrate on your mursik,hateful
3236293483,03/09/2022 8:01,6342615550,03/09/2022 7:50,kenya2022_english-1933,[USER] [USER] Fish eaters knows how to differentiate Chinese fish from the local one.Just concentrate on your mursik,non-hateful
3236293485,03/07/2022 9:15,6340528045,03/07/2022 9:14,kenya2022_english-1934,[USER] Less one corrupt UDA adherent leaving is a plus for Jubilee.,non-hateful
3236293485,03/08/2022 12:49,6341731641,03/08/2022 12:48,kenya2022_english-1934,[USER] Less one corrupt UDA adherent leaving is a plus for Jubilee.,non-hateful
3236293485,03/08/2022 12:53,6341735609,03/08/2022 12:48,kenya2022_english-1934,[USER] Less one corrupt UDA adherent leaving is a plus for Jubilee.,non-hateful
3236293487,03/07/2022 14:07,6340732407,03/07/2022 14:04,kenya2022_english-1935,Who is Wanjigi to lecture Raila Odinga on matters democracy???,non-hateful
3236293487,03/08/2022 20:49,6342202982,03/08/2022 20:48,kenya2022_english-1935,Who is Wanjigi to lecture Raila Odinga on matters democracy???,non-hateful
3236293487,03/09/2022 2:49,6342388529,03/09/2022 2:46,kenya2022_english-1935,Who is Wanjigi to lecture Raila Odinga on matters democracy???,non-hateful
3236293489,03/07/2022 13:13,6340691091,03/07/2022 13:12,kenya2022_english-1936,[USER] So they are blocking blacks in a friendly manner?,non-hateful
3236293489,03/08/2022 17:21,6341991154,03/08/2022 17:20,kenya2022_english-1936,[USER] So they are blocking blacks in a friendly manner?,non-hateful
3236293489,03/08/2022 18:51,6342100600,03/08/2022 18:49,kenya2022_english-1936,[USER] So they are blocking blacks in a friendly manner?,non-hateful
3236293491,03/07/2022 10:52,6340584405,03/07/2022 10:51,kenya2022_english-1937,"[USER] Oh for sure, why not! Then they can f$## themselves",non-hateful
3236293491,03/08/2022 15:58,6341911818,03/08/2022 15:57,kenya2022_english-1937,"[USER] Oh for sure, why not! Then they can f$## themselves",non-hateful
3236293491,03/08/2022 16:31,6341940470,03/08/2022 16:30,kenya2022_english-1937,"[USER] Oh for sure, why not! Then they can f$## themselves",non-hateful
3236293493,03/07/2022 8:49,6340514340,03/07/2022 8:48,kenya2022_english-1938,[USER] Do you remember your role in massacre of Kikuyus in Molo?,non-hateful
3236293493,03/08/2022 12:28,6341707842,03/08/2022 12:27,kenya2022_english-1938,[USER] Do you remember your role in massacre of Kikuyus in Molo?,hateful
3236293493,03/08/2022 12:31,6341711651,03/08/2022 12:29,kenya2022_english-1938,[USER] Do you remember your role in massacre of Kikuyus in Molo?,hateful
3236293495,03/07/2022 9:30,6340536282,03/07/2022 9:29,kenya2022_english-1939,RT [USER]: [USER] UDA is a coalition of thieves!,non-hateful
3236293495,03/08/2022 13:19,6341766135,03/08/2022 13:19,kenya2022_english-1939,RT [USER]: [USER] UDA is a coalition of thieves!,non-hateful
3236293495,03/08/2022 13:20,6341766327,03/08/2022 13:19,kenya2022_english-1939,RT [USER]: [USER] UDA is a coalition of thieves!,non-hateful
3236293497,03/07/2022 9:39,6340541544,03/07/2022 9:37,kenya2022_english-1940,[USER] [USER] Alai is a d**khead,non-hateful
3236293497,03/08/2022 13:40,6341788656,03/08/2022 13:40,kenya2022_english-1940,[USER] [USER] Alai is a d**khead,non-hateful
3236293497,03/08/2022 13:44,6341792457,03/08/2022 13:43,kenya2022_english-1940,[USER] [USER] Alai is a d**khead,non-hateful
3236293500,03/07/2022 15:01,6340769413,03/07/2022 15:00,kenya2022_english-1941,[USER] I hate pRs ffs,non-hateful
3236293500,03/09/2022 8:05,6342619779,03/09/2022 8:04,kenya2022_english-1941,[USER] I hate pRs ffs,non-hateful
3236293500,03/09/2022 8:14,6342631747,03/09/2022 8:14,kenya2022_english-1941,[USER] I hate pRs ffs,non-hateful
3236293502,03/07/2022 10:43,6340578618,03/07/2022 10:42,kenya2022_english-1942,[USER] Do you know who an Arab is in the first place?,non-hateful
3236293502,03/08/2022 15:32,6341888896,03/08/2022 15:32,kenya2022_english-1942,[USER] Do you know who an Arab is in the first place?,hateful
3236293502,03/08/2022 15:41,6341897366,03/08/2022 15:40,kenya2022_english-1942,[USER] Do you know who an Arab is in the first place?,non-hateful
3236293504,03/07/2022 8:03,6340492698,03/07/2022 8:01,kenya2022_english-1943,"[USER] [USER] Very stupid people,supporting raila means you stop reasoning",non-hateful
3236293504,03/07/2022 13:38,6340710768,03/07/2022 13:37,kenya2022_english-1943,"[USER] [USER] Very stupid people,supporting raila means you stop reasoning",non-hateful
3236293504,03/07/2022 16:12,6340826487,03/07/2022 15:44,kenya2022_english-1943,"[USER] [USER] Very stupid people,supporting raila means you stop reasoning",hateful
3236293506,03/07/2022 6:51,6340452449,03/07/2022 6:49,kenya2022_english-1944,One missile from Russia just landed in Nyando😂😂😂,non-hateful
3236293506,03/07/2022 12:24,6340653198,03/07/2022 12:23,kenya2022_english-1944,One missile from Russia just landed in Nyando😂😂😂,non-hateful
3236293506,03/07/2022 13:05,6340684155,03/07/2022 12:35,kenya2022_english-1944,One missile from Russia just landed in Nyando😂😂😂,hateful
3236293507,03/07/2022 13:41,6340713334,03/07/2022 13:41,kenya2022_english-1945,[USER] [USER] Let her go to hell she has no votes or impact,non-hateful
3236293507,03/08/2022 18:35,6342087398,03/08/2022 18:35,kenya2022_english-1945,[USER] [USER] Let her go to hell she has no votes or impact,non-hateful
3236293507,03/08/2022 20:02,6342172543,03/08/2022 20:02,kenya2022_english-1945,[USER] [USER] Let her go to hell she has no votes or impact,non-hateful
3236293509,03/07/2022 14:31,6340749190,03/07/2022 14:30,kenya2022_english-1946,[USER] Majority of clergy are just crooks.,non-hateful
3236293509,03/09/2022 4:41,6342453329,03/09/2022 4:39,kenya2022_english-1946,[USER] Majority of clergy are just crooks.,non-hateful
3236293509,03/09/2022 7:04,6342558167,03/09/2022 6:42,kenya2022_english-1946,[USER] Majority of clergy are just crooks.,non-hateful
3236293511,03/07/2022 11:08,6340595289,03/07/2022 11:06,kenya2022_english-1947,[USER] [USER] Yes he will go nowhere because he is a Kenyan,non-hateful
3236293511,03/08/2022 16:32,6341940892,03/08/2022 16:31,kenya2022_english-1947,[USER] [USER] Yes he will go nowhere because he is a Kenyan,non-hateful
3236293511,03/08/2022 17:35,6342005575,03/08/2022 17:26,kenya2022_english-1947,[USER] [USER] Yes he will go nowhere because he is a Kenyan,hateful
3236293513,03/07/2022 11:13,6340598923,03/07/2022 11:12,kenya2022_english-1948,[USER] You have no shame. Murathe can not manage even uncircumcised boys.,hateful
3236293513,03/08/2022 16:39,6341946859,03/08/2022 16:38,kenya2022_english-1948,[USER] You have no shame. Murathe can not manage even uncircumcised boys.,non-hateful
3236293513,03/08/2022 17:44,6342012679,03/08/2022 17:43,kenya2022_english-1948,[USER] You have no shame. Murathe can not manage even uncircumcised boys.,hateful
3236293515,03/07/2022 15:04,6340771247,03/07/2022 15:02,kenya2022_english-1949,For the mental health dimwits that are about to take themselves out forcefully.,non-hateful
3236293515,03/09/2022 8:20,6342637147,03/09/2022 8:19,kenya2022_english-1949,For the mental health dimwits that are about to take themselves out forcefully.,non-hateful
3236293515,03/09/2022 8:24,6342644524,03/09/2022 8:22,kenya2022_english-1949,For the mental health dimwits that are about to take themselves out forcefully.,non-hateful
3236293517,03/07/2022 8:05,6340493596,03/07/2022 8:03,kenya2022_english-1950,[USER] How can a cow who lives on extortion understand,non-hateful
3236293517,03/07/2022 13:39,6340711391,03/07/2022 13:38,kenya2022_english-1950,[USER] How can a cow who lives on extortion understand,non-hateful
3236293517,03/07/2022 17:13,6340865560,03/07/2022 17:12,kenya2022_english-1950,[USER] How can a cow who lives on extortion understand,non-hateful
3236293521,03/07/2022 14:26,6340745613,03/07/2022 14:25,kenya2022_english-1951,[USER] [USER] waislamu should not be following women,non-hateful
3236293521,03/09/2022 4:07,6342432241,03/09/2022 4:05,kenya2022_english-1951,[USER] [USER] waislamu should not be following women,hateful
3236293521,03/09/2022 5:58,6342509512,03/09/2022 5:57,kenya2022_english-1951,[USER] [USER] waislamu should not be following women,hateful
3236293523,03/07/2022 8:51,6340515730,03/07/2022 8:50,kenya2022_english-1952,[USER] May be he is their Kalonzo😂,non-hateful
3236293523,03/08/2022 12:34,6341714961,03/08/2022 12:32,kenya2022_english-1952,[USER] May be he is their Kalonzo😂,non-hateful
3236293523,03/08/2022 13:05,6341749448,03/08/2022 13:03,kenya2022_english-1952,[USER] May be he is their Kalonzo😂,non-hateful
3236293526,03/07/2022 8:01,6340492070,03/07/2022 8:00,kenya2022_english-1953,[USER] Preachers are agents of satan. Bure kabisa,non-hateful
3236293526,03/07/2022 13:37,6340710071,03/07/2022 13:36,kenya2022_english-1953,[USER] Preachers are agents of satan. Bure kabisa,non-hateful
3236293526,03/07/2022 16:41,6340845269,03/07/2022 16:12,kenya2022_english-1953,[USER] Preachers are agents of satan. Bure kabisa,hateful
3236293528,03/07/2022 13:21,6340697939,03/07/2022 13:20,kenya2022_english-1954,[USER] You are a confused tribal political minion.,non-hateful
3236293528,03/08/2022 17:53,6342027602,03/08/2022 17:52,kenya2022_english-1954,[USER] You are a confused tribal political minion.,non-hateful
3236293528,03/08/2022 19:48,6342156770,03/08/2022 19:48,kenya2022_english-1954,[USER] You are a confused tribal political minion.,non-hateful
3236293530,03/07/2022 7:21,6340468288,03/07/2022 7:20,kenya2022_english-1955,[USER] That's why you look like a cow,non-hateful
3236293530,03/07/2022 12:45,6340668970,03/07/2022 12:44,kenya2022_english-1955,[USER] That's why you look like a cow,non-hateful
3236293530,03/07/2022 15:03,6340770398,03/07/2022 15:02,kenya2022_english-1955,[USER] That's why you look like a cow,hateful
3236293533,03/07/2022 11:05,6340593292,03/07/2022 11:03,kenya2022_english-1956,Ruto has decided to go for his foreign loot and sneak them back in person.,non-hateful
3236293533,03/08/2022 16:22,6341932297,03/08/2022 16:21,kenya2022_english-1956,Ruto has decided to go for his foreign loot and sneak them back in person.,non-hateful
3236293533,03/08/2022 17:00,6341970069,03/08/2022 16:59,kenya2022_english-1956,Ruto has decided to go for his foreign loot and sneak them back in person.,non-hateful
3236293535,03/07/2022 14:43,6340757691,03/07/2022 14:41,kenya2022_english-1957,[USER] Putin has read your tweet and he will surrender soon,non-hateful
3236293535,03/09/2022 5:45,6342500311,03/09/2022 5:42,kenya2022_english-1957,[USER] Putin has read your tweet and he will surrender soon,non-hateful
3236293535,03/09/2022 7:07,6342560704,03/09/2022 7:06,kenya2022_english-1957,[USER] Putin has read your tweet and he will surrender soon,non-hateful
3236293537,03/07/2022 10:20,6340564738,03/07/2022 10:19,kenya2022_english-1958,[USER] Only few uncircumcised luos would buy your nonsense,hateful
3236293537,03/08/2022 14:32,6341839512,03/08/2022 14:32,kenya2022_english-1958,[USER] Only few uncircumcised luos would buy your nonsense,hateful
3236293537,03/08/2022 14:38,6341844504,03/08/2022 14:38,kenya2022_english-1958,[USER] Only few uncircumcised luos would buy your nonsense,hateful
3236293540,03/07/2022 11:20,6340604136,03/07/2022 11:19,kenya2022_english-1959,[USER] [USER] Pure racism….there goes my sympathies.,non-hateful
3236293540,03/08/2022 16:48,6341958595,03/08/2022 16:48,kenya2022_english-1959,[USER] [USER] Pure racism….there goes my sympathies.,non-hateful
3236293540,03/08/2022 17:57,6342046277,03/08/2022 17:55,kenya2022_english-1959,[USER] [USER] Pure racism….there goes my sympathies.,non-hateful
3236293542,03/07/2022 10:25,6340567773,03/07/2022 10:24,kenya2022_english-1960,RT [USER]: [USER] Same idiots who were shouting about Sovereignty. 🤔,non-hateful
3236293542,03/08/2022 14:44,6341849381,03/08/2022 14:43,kenya2022_english-1960,RT [USER]: [USER] Same idiots who were shouting about Sovereignty. 🤔,non-hateful
3236293542,03/08/2022 14:52,6341856448,03/08/2022 14:52,kenya2022_english-1960,RT [USER]: [USER] Same idiots who were shouting about Sovereignty. 🤔,non-hateful
3236293544,03/07/2022 7:36,6340478050,03/07/2022 7:35,kenya2022_english-1961,[USER] We are on the precipice of the Third Reich.,non-hateful
3236293544,03/07/2022 12:58,6340678479,03/07/2022 12:56,kenya2022_english-1961,[USER] We are on the precipice of the Third Reich.,non-hateful
3236293544,03/07/2022 15:17,6340782174,03/07/2022 15:16,kenya2022_english-1961,[USER] We are on the precipice of the Third Reich.,non-hateful
3236293546,03/07/2022 6:49,6340451687,03/07/2022 6:44,kenya2022_english-1962,[USER] [USER] You're the pain the so called Luhyas are suffering.,non-hateful
3236293546,03/07/2022 12:23,6340652004,03/07/2022 12:21,kenya2022_english-1962,[USER] [USER] You're the pain the so called Luhyas are suffering.,non-hateful
3236293546,03/07/2022 12:35,6340661918,03/07/2022 12:12,kenya2022_english-1962,[USER] [USER] You're the pain the so called Luhyas are suffering.,non-hateful
3236293549,03/07/2022 13:36,6340709449,03/07/2022 13:27,kenya2022_english-1963,[USER] Spot on. Now they messing with russia,non-hateful
3236293549,03/08/2022 18:19,6342071102,03/08/2022 18:18,kenya2022_english-1963,[USER] Spot on. Now they messing with russia,non-hateful
3236293549,03/08/2022 20:16,6342185274,03/08/2022 19:53,kenya2022_english-1963,[USER] Spot on. Now they messing with russia,non-hateful
3236293551,03/07/2022 7:45,6340484055,03/07/2022 7:44,kenya2022_english-1964,[USER] [USER] You are part of Kenyans problems,non-hateful
3236293551,03/07/2022 13:21,6340697495,03/07/2022 13:20,kenya2022_english-1964,[USER] [USER] You are part of Kenyans problems,non-hateful
3236293551,03/07/2022 15:22,6340791460,03/07/2022 15:22,kenya2022_english-1964,[USER] [USER] You are part of Kenyans problems,non-hateful
3236293553,03/07/2022 7:21,6340468295,03/07/2022 7:20,kenya2022_english-1965,[USER] Last year you also posted this nonsense of tuju,non-hateful
3236293553,03/07/2022 12:45,6340668981,03/07/2022 12:44,kenya2022_english-1965,[USER] Last year you also posted this nonsense of tuju,non-hateful
3236293553,03/07/2022 15:03,6340770415,03/07/2022 15:02,kenya2022_english-1965,[USER] Last year you also posted this nonsense of tuju,non-hateful
3236293555,03/07/2022 7:27,6340471897,03/07/2022 7:24,kenya2022_english-1966,[USER] When will Russia drop the nuclear bomb? This war is boring,non-hateful
3236293555,03/07/2022 12:49,6340671975,03/07/2022 12:48,kenya2022_english-1966,[USER] When will Russia drop the nuclear bomb? This war is boring,non-hateful
3236293555,03/07/2022 15:07,6340772967,03/07/2022 15:05,kenya2022_english-1966,[USER] When will Russia drop the nuclear bomb? This war is boring,hateful
3236293557,03/07/2022 10:28,6340569248,03/07/2022 10:25,kenya2022_english-1967,[USER] Come August Qassim will go back to Street where he belongs.,non-hateful
3236293557,03/08/2022 14:46,6341851226,03/08/2022 14:45,kenya2022_english-1967,[USER] Come August Qassim will go back to Street where he belongs.,non-hateful
3236293557,03/08/2022 14:55,6341858643,03/08/2022 14:53,kenya2022_english-1967,[USER] Come August Qassim will go back to Street where he belongs.,non-hateful
3236293559,03/07/2022 13:51,6340720042,03/07/2022 13:50,kenya2022_english-1968,"[USER] you are one of ""falas""we are trying to rescue",non-hateful
3236293559,03/08/2022 20:16,6342185316,03/08/2022 20:16,kenya2022_english-1968,"[USER] you are one of ""falas""we are trying to rescue",non-hateful
3236293559,03/08/2022 20:40,6342198036,03/08/2022 20:16,kenya2022_english-1968,"[USER] you are one of ""falas""we are trying to rescue",non-hateful
3236293561,03/07/2022 8:05,6340493583,03/07/2022 8:03,kenya2022_english-1969,[USER] [USER] Too much tv is poisonous to your IQ levels,non-hateful
3236293561,03/07/2022 13:39,6340711394,03/07/2022 13:38,kenya2022_english-1969,[USER] [USER] Too much tv is poisonous to your IQ levels,non-hateful
3236293561,03/07/2022 17:13,6340865555,03/07/2022 17:12,kenya2022_english-1969,[USER] [USER] Too much tv is poisonous to your IQ levels,non-hateful
3236293562,03/07/2022 7:56,6340489409,03/07/2022 7:54,kenya2022_english-1970,[USER] Chelsea obviously #BoycottMultiChoiceKE Greedy MultiChoice,non-hateful
3236293562,03/07/2022 13:34,6340707498,03/07/2022 13:30,kenya2022_english-1970,[USER] Chelsea obviously #BoycottMultiChoiceKE Greedy MultiChoice,non-hateful
3236293562,03/07/2022 15:35,6340801438,03/07/2022 15:33,kenya2022_english-1970,[USER] Chelsea obviously #BoycottMultiChoiceKE Greedy MultiChoice,non-hateful
3236293563,03/07/2022 15:01,6340769421,03/07/2022 15:00,kenya2022_english-1971,[USER] Many members of the clergy in this country are going to HELL. #SaganaDeclaration,non-hateful
3236293563,03/09/2022 8:06,6342621618,03/09/2022 8:05,kenya2022_english-1971,[USER] Many members of the clergy in this country are going to HELL. #SaganaDeclaration,hateful
3236293563,03/09/2022 8:14,6342631745,03/09/2022 8:14,kenya2022_english-1971,[USER] Many members of the clergy in this country are going to HELL. #SaganaDeclaration,non-hateful
3236293565,03/07/2022 8:32,6340506148,03/07/2022 8:29,kenya2022_english-1972,"[USER] [USER] If i were putin.. NATO attacks, my nukes are flying.",non-hateful
3236293565,03/07/2022 13:51,6340720198,03/07/2022 13:50,kenya2022_english-1972,"[USER] [USER] If i were putin.. NATO attacks, my nukes are flying.",non-hateful
3236293565,03/08/2022 12:12,6341690221,03/08/2022 12:03,kenya2022_english-1972,"[USER] [USER] If i were putin.. NATO attacks, my nukes are flying.",non-hateful
3236293566,03/07/2022 10:36,6340573681,03/07/2022 10:36,kenya2022_english-1973,[USER] Thats where racism started 😂,non-hateful
3236293566,03/08/2022 15:18,6341875597,03/08/2022 15:17,kenya2022_english-1973,[USER] Thats where racism started 😂,non-hateful
3236293566,03/08/2022 15:21,6341877835,03/08/2022 15:20,kenya2022_english-1973,[USER] Thats where racism started 😂,non-hateful
3236293569,03/07/2022 11:12,6340598257,03/07/2022 11:11,kenya2022_english-1974,[USER] Turned that country into a place that literally has slave auctions.,non-hateful
3236293569,03/08/2022 16:37,6341945002,03/08/2022 16:36,kenya2022_english-1974,[USER] Turned that country into a place that literally has slave auctions.,non-hateful
3236293569,03/08/2022 17:45,6342012984,03/08/2022 17:40,kenya2022_english-1974,[USER] Turned that country into a place that literally has slave auctions.,hateful
3236293571,03/07/2022 8:43,6340511372,03/07/2022 8:40,kenya2022_english-1975,[USER] Tribalism at its best,hateful
3236293571,03/07/2022 13:57,6340724667,03/07/2022 13:54,kenya2022_english-1975,[USER] Tribalism at its best,non-hateful
3236293571,03/08/2022 12:18,6341696822,03/08/2022 12:16,kenya2022_english-1975,[USER] Tribalism at its best,non-hateful
3236293573,03/07/2022 13:15,6340692784,03/07/2022 13:15,kenya2022_english-1976,[USER] America is a sick country,non-hateful
3236293573,03/08/2022 17:34,6342004017,03/08/2022 17:32,kenya2022_english-1976,[USER] America is a sick country,hateful
3236293573,03/08/2022 19:13,6342118327,03/08/2022 19:12,kenya2022_english-1976,[USER] America is a sick country,non-hateful
3236293575,03/07/2022 10:42,6340577872,03/07/2022 10:41,kenya2022_english-1977,[USER] Some churches are businesses and criminal enterprises. I totally support president uhuru 100%,non-hateful
3236293575,03/08/2022 15:30,6341886189,03/08/2022 15:29,kenya2022_english-1977,[USER] Some churches are businesses and criminal enterprises. I totally support president uhuru 100%,non-hateful
3236293575,03/08/2022 15:39,6341895363,03/08/2022 15:38,kenya2022_english-1977,[USER] Some churches are businesses and criminal enterprises. I totally support president uhuru 100%,non-hateful
3236293577,03/07/2022 10:51,6340583816,03/07/2022 10:50,kenya2022_english-1978,[USER] On this one you are wrong. This is aggression. Ukraine is a sovereign.,non-hateful
3236293577,03/08/2022 15:56,6341910468,03/08/2022 15:55,kenya2022_english-1978,[USER] On this one you are wrong. This is aggression. Ukraine is a sovereign.,non-hateful
3236293577,03/08/2022 16:22,6341932085,03/08/2022 16:21,kenya2022_english-1978,[USER] On this one you are wrong. This is aggression. Ukraine is a sovereign.,non-hateful
3236293579,03/07/2022 15:04,6340771235,03/07/2022 15:02,kenya2022_english-1979,This is why no one likes the English winning anything. 1853 is the new 1966.,hateful
3236293579,03/09/2022 8:19,6342636384,03/09/2022 8:19,kenya2022_english-1979,This is why no one likes the English winning anything. 1853 is the new 1966.,non-hateful
3236293579,03/09/2022 8:22,6342643276,03/09/2022 8:21,kenya2022_english-1979,This is why no one likes the English winning anything. 1853 is the new 1966.,non-hateful
3236293581,03/07/2022 13:40,6340712092,03/07/2022 13:39,kenya2022_english-1980,[USER] A N C party desperation at its best,non-hateful
3236293581,03/08/2022 18:26,6342078618,03/08/2022 18:26,kenya2022_english-1980,[USER] A N C party desperation at its best,non-hateful
3236293581,03/08/2022 19:59,6342169385,03/08/2022 19:58,kenya2022_english-1980,[USER] A N C party desperation at its best,non-hateful
3236293584,03/07/2022 7:54,6340488805,03/07/2022 7:53,kenya2022_english-1981,"[USER] We can't afford as a country Kalenjin, Kikuyu presidency rotation.",non-hateful
3236293584,03/07/2022 13:30,6340705059,03/07/2022 13:29,kenya2022_english-1981,"[USER] We can't afford as a country Kalenjin, Kikuyu presidency rotation.",non-hateful
